id	scatter_idx	chrom	start	end	scatter_length
scaffold_group155	scat_0001	VYXG01005332.1_RagTag	1	708	549289
scaffold_group155	scat_0001	VYXG01005333.1_RagTag	1	2994	549289
scaffold_group155	scat_0001	VYXG01005334.1_RagTag	1	1200	549289
scaffold_group155	scat_0001	VYXG01005335.1_RagTag	1	753	549289
scaffold_group155	scat_0001	VYXG01005337.1_RagTag	1	443	549289
scaffold_group155	scat_0001	VYXG01005338.1_RagTag	1	470	549289
scaffold_group155	scat_0001	VYXG01005339.1_RagTag	1	1174	549289
scaffold_group155	scat_0001	VYXG01005340.1_RagTag	1	544	549289
scaffold_group155	scat_0001	VYXG01005341.1_RagTag	1	1069	549289
scaffold_group155	scat_0001	VYXG01005343.1_RagTag	1	492	549289
scaffold_group155	scat_0001	VYXG01005344.1_RagTag	1	2370	549289
scaffold_group155	scat_0001	VYXG01005345.1_RagTag	1	913	549289
scaffold_group155	scat_0001	VYXG01005346.1_RagTag	1	502	549289
scaffold_group155	scat_0001	VYXG01005347.1_RagTag	1	651	549289
scaffold_group155	scat_0001	VYXG01005348.1_RagTag	1	1401	549289
scaffold_group155	scat_0001	VYXG01005350.1_RagTag	1	749	549289
scaffold_group155	scat_0001	VYXG01005351.1_RagTag	1	1237	549289
scaffold_group155	scat_0001	VYXG01005353.1_RagTag	1	162531	549289
scaffold_group155	scat_0001	VYXG01005359.1_RagTag	1	58119	549289
scaffold_group155	scat_0001	VYXG01005361.1_RagTag	1	302440	549289
scaffold_group156	scat_0001	VYXG01005362.1_RagTag	1	1176	915550
scaffold_group156	scat_0001	VYXG01005363.1_RagTag	1	24885	915550
scaffold_group156	scat_0001	VYXG01005365.1_RagTag	1	12678	915550
scaffold_group156	scat_0001	VYXG01005366.1_RagTag	1	469	915550
scaffold_group156	scat_0001	VYXG01005367.1_RagTag	1	5843	915550
scaffold_group156	scat_0001	VYXG01005369.1_RagTag	1	3753	915550
scaffold_group156	scat_0001	VYXG01005375.1_RagTag	1	395	915550
scaffold_group156	scat_0001	VYXG01005380.1_RagTag	1	489	915550
scaffold_group156	scat_0001	VYXG01005385.1_RagTag	1	76237	915550
scaffold_group156	scat_0001	VYXG01005386.1_RagTag	1	788	915550
scaffold_group156	scat_0001	VYXG01005387.1_RagTag	1	747	915550
scaffold_group156	scat_0001	VYXG01005388.1_RagTag	1	497	915550
scaffold_group156	scat_0001	VYXG01005389.1_RagTag	1	10566	915550
scaffold_group156	scat_0001	VYXG01005390.1_RagTag	1	1814	915550
scaffold_group156	scat_0001	VYXG01005391.1_RagTag	1	1098	915550
scaffold_group156	scat_0001	VYXG01005392.1_RagTag	1	9613	915550
scaffold_group156	scat_0001	VYXG01005393.1_RagTag	1	133425	915550
scaffold_group156	scat_0001	VYXG01005397.1_RagTag	1	1705	915550
scaffold_group156	scat_0001	VYXG01005398.1_RagTag	1	438	915550
scaffold_group156	scat_0001	VYXG01005400.1_RagTag	1	133585	915550
scaffold_group156	scat_0001	VYXG01005402.1_RagTag	1	3825	915550
scaffold_group156	scat_0001	VYXG01005406.1_RagTag	1	77185	915550
scaffold_group156	scat_0001	VYXG01005407.1_RagTag	1	107120	915550
scaffold_group156	scat_0001	VYXG01005408.1_RagTag	1	475	915550
scaffold_group156	scat_0001	VYXG01005409.1_RagTag	1	480	915550
scaffold_group156	scat_0001	VYXG01005410.1_RagTag	1	37757	915550
scaffold_group156	scat_0001	VYXG01005417.1_RagTag	1	36226	915550
scaffold_group156	scat_0001	VYXG01005418.1_RagTag	1	6355	915550
scaffold_group156	scat_0001	VYXG01005423.1_RagTag	1	26606	915550
scaffold_group156	scat_0001	VYXG01005426.1_RagTag	1	199320	915550
scaffold_group157	scat_0001	VYXG01005427.1_RagTag	1	66864	323357
scaffold_group157	scat_0001	VYXG01005428.1_RagTag	1	511	323357
scaffold_group157	scat_0001	VYXG01005429.1_RagTag	1	623	323357
scaffold_group157	scat_0001	VYXG01005430.1_RagTag	1	150478	323357
scaffold_group157	scat_0001	VYXG01005431.1_RagTag	1	843	323357
scaffold_group157	scat_0001	VYXG01005434.1_RagTag	1	30062	323357
scaffold_group157	scat_0001	VYXG01005435.1_RagTag	1	412	323357
scaffold_group157	scat_0001	VYXG01005439.1_RagTag	1	1095	323357
scaffold_group157	scat_0001	VYXG01005441.1_RagTag	1	1402	323357
scaffold_group157	scat_0001	VYXG01005443.1_RagTag	1	4996	323357
scaffold_group157	scat_0001	VYXG01005444.1_RagTag	1	6770	323357
scaffold_group157	scat_0001	VYXG01005445.1_RagTag	1	1011	323357
scaffold_group157	scat_0001	VYXG01005446.1_RagTag	1	1156	323357
scaffold_group157	scat_0001	VYXG01005447.1_RagTag	1	477	323357
scaffold_group157	scat_0001	VYXG01005448.1_RagTag	1	3429	323357
scaffold_group157	scat_0001	VYXG01005449.1_RagTag	1	6979	323357
scaffold_group157	scat_0001	VYXG01005451.1_RagTag	1	3329	323357
scaffold_group157	scat_0001	VYXG01005452.1_RagTag	1	1214	323357
scaffold_group157	scat_0001	VYXG01005453.1_RagTag	1	3213	323357
scaffold_group157	scat_0001	VYXG01005454.1_RagTag	1	1163	323357
scaffold_group157	scat_0001	VYXG01005457.1_RagTag	1	2446	323357
scaffold_group157	scat_0001	VYXG01005459.1_RagTag	1	4224	323357
scaffold_group157	scat_0001	VYXG01005460.1_RagTag	1	788	323357
scaffold_group157	scat_0001	VYXG01005461.1_RagTag	1	1045	323357
scaffold_group157	scat_0001	VYXG01005462.1_RagTag	1	2957	323357
scaffold_group157	scat_0001	VYXG01005463.1_RagTag	1	10745	323357
scaffold_group157	scat_0001	VYXG01005465.1_RagTag	1	486	323357
scaffold_group157	scat_0001	VYXG01005466.1_RagTag	1	4738	323357
scaffold_group157	scat_0001	VYXG01005467.1_RagTag	1	8897	323357
scaffold_group157	scat_0001	VYXG01005468.1_RagTag	1	1004	323357
scaffold_group158	scat_0001	VYXG01005469.1_RagTag	1	4015	206427
scaffold_group158	scat_0001	VYXG01005470.1_RagTag	1	452	206427
scaffold_group158	scat_0001	VYXG01005471.1_RagTag	1	449	206427
scaffold_group158	scat_0001	VYXG01005472.1_RagTag	1	417	206427
scaffold_group158	scat_0001	VYXG01005473.1_RagTag	1	415	206427
scaffold_group158	scat_0001	VYXG01005474.1_RagTag	1	7177	206427
scaffold_group158	scat_0001	VYXG01005475.1_RagTag	1	427	206427
scaffold_group158	scat_0001	VYXG01005478.1_RagTag	1	4806	206427
scaffold_group158	scat_0001	VYXG01005479.1_RagTag	1	1381	206427
scaffold_group158	scat_0001	VYXG01005482.1_RagTag	1	1868	206427
scaffold_group158	scat_0001	VYXG01005485.1_RagTag	1	469	206427
scaffold_group158	scat_0001	VYXG01005486.1_RagTag	1	1204	206427
scaffold_group158	scat_0001	VYXG01005487.1_RagTag	1	101476	206427
scaffold_group158	scat_0001	VYXG01005488.1_RagTag	1	431	206427
scaffold_group158	scat_0001	VYXG01005491.1_RagTag	1	1013	206427
scaffold_group158	scat_0001	VYXG01005492.1_RagTag	1	408	206427
scaffold_group158	scat_0001	VYXG01005493.1_RagTag	1	3729	206427
scaffold_group158	scat_0001	VYXG01005494.1_RagTag	1	977	206427
scaffold_group158	scat_0001	VYXG01005495.1_RagTag	1	496	206427
scaffold_group158	scat_0001	VYXG01005496.1_RagTag	1	472	206427
scaffold_group158	scat_0001	VYXG01005497.1_RagTag	1	824	206427
scaffold_group158	scat_0001	VYXG01005498.1_RagTag	1	644	206427
scaffold_group158	scat_0001	VYXG01005499.1_RagTag	1	745	206427
scaffold_group158	scat_0001	VYXG01005501.1_RagTag	1	3145	206427
scaffold_group158	scat_0001	VYXG01005502.1_RagTag	1	629	206427
scaffold_group158	scat_0001	VYXG01005503.1_RagTag	1	10866	206427
scaffold_group158	scat_0001	VYXG01005505.1_RagTag	1	882	206427
scaffold_group158	scat_0001	VYXG01005506.1_RagTag	1	842	206427
scaffold_group158	scat_0001	VYXG01005507.1_RagTag	1	51833	206427
scaffold_group158	scat_0001	VYXG01005508.1_RagTag	1	3935	206427
scaffold_group159	scat_0001	VYXG01005510.1_RagTag	1	1264	84321
scaffold_group159	scat_0001	VYXG01005513.1_RagTag	1	829	84321
scaffold_group159	scat_0001	VYXG01005514.1_RagTag	1	452	84321
scaffold_group159	scat_0001	VYXG01005515.1_RagTag	1	666	84321
scaffold_group159	scat_0001	VYXG01005516.1_RagTag	1	780	84321
scaffold_group159	scat_0001	VYXG01005517.1_RagTag	1	937	84321
scaffold_group159	scat_0001	VYXG01005519.1_RagTag	1	1336	84321
scaffold_group159	scat_0001	VYXG01005520.1_RagTag	1	11309	84321
scaffold_group159	scat_0001	VYXG01005521.1_RagTag	1	691	84321
scaffold_group159	scat_0001	VYXG01005522.1_RagTag	1	1109	84321
scaffold_group159	scat_0001	VYXG01005523.1_RagTag	1	366	84321
scaffold_group159	scat_0001	VYXG01005524.1_RagTag	1	435	84321
scaffold_group159	scat_0001	VYXG01005525.1_RagTag	1	665	84321
scaffold_group159	scat_0001	VYXG01005526.1_RagTag	1	39194	84321
scaffold_group159	scat_0001	VYXG01005527.1_RagTag	1	3302	84321
scaffold_group159	scat_0001	VYXG01005528.1_RagTag	1	545	84321
scaffold_group159	scat_0001	VYXG01005530.1_RagTag	1	453	84321
scaffold_group159	scat_0001	VYXG01005531.1_RagTag	1	498	84321
scaffold_group159	scat_0001	VYXG01005533.1_RagTag	1	1214	84321
scaffold_group159	scat_0001	VYXG01005534.1_RagTag	1	8016	84321
scaffold_group159	scat_0001	VYXG01005535.1_RagTag	1	424	84321
scaffold_group159	scat_0001	VYXG01005536.1_RagTag	1	679	84321
scaffold_group159	scat_0001	VYXG01005537.1_RagTag	1	739	84321
scaffold_group159	scat_0001	VYXG01005538.1_RagTag	1	803	84321
scaffold_group159	scat_0001	VYXG01005540.1_RagTag	1	1212	84321
scaffold_group159	scat_0001	VYXG01005541.1_RagTag	1	2540	84321
scaffold_group159	scat_0001	VYXG01005543.1_RagTag	1	838	84321
scaffold_group159	scat_0001	VYXG01005544.1_RagTag	1	528	84321
scaffold_group159	scat_0001	VYXG01005545.1_RagTag	1	1910	84321
scaffold_group159	scat_0001	VYXG01005546.1_RagTag	1	587	84321
scaffold_group160	scat_0001	VYXG01005549.1_RagTag	1	476	34363
scaffold_group160	scat_0001	VYXG01005550.1_RagTag	1	778	34363
scaffold_group160	scat_0001	VYXG01005551.1_RagTag	1	414	34363
scaffold_group160	scat_0001	VYXG01005552.1_RagTag	1	2334	34363
scaffold_group160	scat_0001	VYXG01005554.1_RagTag	1	619	34363
scaffold_group160	scat_0001	VYXG01005555.1_RagTag	1	435	34363
scaffold_group160	scat_0001	VYXG01005556.1_RagTag	1	480	34363
scaffold_group160	scat_0001	VYXG01005557.1_RagTag	1	1040	34363
scaffold_group160	scat_0001	VYXG01005559.1_RagTag	1	2810	34363
scaffold_group160	scat_0001	VYXG01005560.1_RagTag	1	466	34363
scaffold_group160	scat_0001	VYXG01005561.1_RagTag	1	1142	34363
scaffold_group160	scat_0001	VYXG01005563.1_RagTag	1	433	34363
scaffold_group160	scat_0001	VYXG01005565.1_RagTag	1	607	34363
scaffold_group160	scat_0001	VYXG01005566.1_RagTag	1	2411	34363
scaffold_group160	scat_0001	VYXG01005567.1_RagTag	1	537	34363
scaffold_group160	scat_0001	VYXG01005568.1_RagTag	1	818	34363
scaffold_group160	scat_0001	VYXG01005569.1_RagTag	1	1729	34363
scaffold_group160	scat_0001	VYXG01005571.1_RagTag	1	3186	34363
scaffold_group160	scat_0001	VYXG01005572.1_RagTag	1	560	34363
scaffold_group160	scat_0001	VYXG01005573.1_RagTag	1	704	34363
scaffold_group160	scat_0001	VYXG01005574.1_RagTag	1	681	34363
scaffold_group160	scat_0001	VYXG01005575.1_RagTag	1	435	34363
scaffold_group160	scat_0001	VYXG01005576.1_RagTag	1	693	34363
scaffold_group160	scat_0001	VYXG01005577.1_RagTag	1	2500	34363
scaffold_group160	scat_0001	VYXG01005578.1_RagTag	1	1924	34363
scaffold_group160	scat_0001	VYXG01005579.1_RagTag	1	1371	34363
scaffold_group160	scat_0001	VYXG01005580.1_RagTag	1	755	34363
scaffold_group160	scat_0001	VYXG01005581.1_RagTag	1	765	34363
scaffold_group160	scat_0001	VYXG01005583.1_RagTag	1	1217	34363
scaffold_group160	scat_0001	VYXG01005584.1_RagTag	1	2043	34363
scaffold_group161	scat_0001	VYXG01005585.1_RagTag	1	1043	172249
scaffold_group161	scat_0001	VYXG01005589.1_RagTag	1	1214	172249
scaffold_group161	scat_0001	VYXG01005594.1_RagTag	1	1194	172249
scaffold_group161	scat_0001	VYXG01005595.1_RagTag	1	35150	172249
scaffold_group161	scat_0001	VYXG01005596.1_RagTag	1	7529	172249
scaffold_group161	scat_0001	VYXG01005598.1_RagTag	1	613	172249
scaffold_group161	scat_0001	VYXG01005599.1_RagTag	1	3743	172249
scaffold_group161	scat_0001	VYXG01005607.1_RagTag	1	1626	172249
scaffold_group161	scat_0001	VYXG01005612.1_RagTag	1	463	172249
scaffold_group161	scat_0001	VYXG01005614.1_RagTag	1	53094	172249
scaffold_group161	scat_0001	VYXG01005615.1_RagTag	1	843	172249
scaffold_group161	scat_0001	VYXG01005619.1_RagTag	1	5598	172249
scaffold_group161	scat_0001	VYXG01005620.1_RagTag	1	5598	172249
scaffold_group161	scat_0001	VYXG01005621.1_RagTag	1	12200	172249
scaffold_group161	scat_0001	VYXG01005622.1_RagTag	1	1455	172249
scaffold_group161	scat_0001	VYXG01005625.1_RagTag	1	482	172249
scaffold_group161	scat_0001	VYXG01005626.1_RagTag	1	4789	172249
scaffold_group161	scat_0001	VYXG01005627.1_RagTag	1	4084	172249
scaffold_group161	scat_0001	VYXG01005628.1_RagTag	1	3898	172249
scaffold_group161	scat_0001	VYXG01005629.1_RagTag	1	782	172249
scaffold_group161	scat_0001	VYXG01005630.1_RagTag	1	4829	172249
scaffold_group161	scat_0001	VYXG01005632.1_RagTag	1	1561	172249
scaffold_group161	scat_0001	VYXG01005633.1_RagTag	1	1566	172249
scaffold_group161	scat_0001	VYXG01005635.1_RagTag	1	450	172249
scaffold_group161	scat_0001	VYXG01005638.1_RagTag	1	2881	172249
scaffold_group161	scat_0001	VYXG01005639.1_RagTag	1	12859	172249
scaffold_group161	scat_0001	VYXG01005640.1_RagTag	1	747	172249
scaffold_group161	scat_0001	VYXG01005641.1_RagTag	1	717	172249
scaffold_group161	scat_0001	VYXG01005644.1_RagTag	1	798	172249
scaffold_group161	scat_0001	VYXG01005646.1_RagTag	1	443	172249
scaffold_group162	scat_0001	VYXG01005647.1_RagTag	1	544	168588
scaffold_group162	scat_0001	VYXG01005648.1_RagTag	1	455	168588
scaffold_group162	scat_0001	VYXG01005649.1_RagTag	1	108361	168588
scaffold_group162	scat_0001	VYXG01005651.1_RagTag	1	2948	168588
scaffold_group162	scat_0001	VYXG01005652.1_RagTag	1	1066	168588
scaffold_group162	scat_0001	VYXG01005653.1_RagTag	1	1219	168588
scaffold_group162	scat_0001	VYXG01005654.1_RagTag	1	19279	168588
scaffold_group162	scat_0001	VYXG01005655.1_RagTag	1	703	168588
scaffold_group162	scat_0001	VYXG01005656.1_RagTag	1	723	168588
scaffold_group162	scat_0001	VYXG01005657.1_RagTag	1	789	168588
scaffold_group162	scat_0001	VYXG01005658.1_RagTag	1	407	168588
scaffold_group162	scat_0001	VYXG01005659.1_RagTag	1	8204	168588
scaffold_group162	scat_0001	VYXG01005662.1_RagTag	1	3215	168588
scaffold_group162	scat_0001	VYXG01005663.1_RagTag	1	507	168588
scaffold_group162	scat_0001	VYXG01005665.1_RagTag	1	1011	168588
scaffold_group162	scat_0001	VYXG01005666.1_RagTag	1	2704	168588
scaffold_group162	scat_0001	VYXG01005667.1_RagTag	1	791	168588
scaffold_group162	scat_0001	VYXG01005669.1_RagTag	1	426	168588
scaffold_group162	scat_0001	VYXG01005671.1_RagTag	1	508	168588
scaffold_group162	scat_0001	VYXG01005672.1_RagTag	1	739	168588
scaffold_group162	scat_0001	VYXG01005673.1_RagTag	1	2192	168588
scaffold_group162	scat_0001	VYXG01005674.1_RagTag	1	1120	168588
scaffold_group162	scat_0001	VYXG01005675.1_RagTag	1	490	168588
scaffold_group162	scat_0001	VYXG01005676.1_RagTag	1	697	168588
scaffold_group162	scat_0001	VYXG01005677.1_RagTag	1	2193	168588
scaffold_group162	scat_0001	VYXG01005678.1_RagTag	1	4834	168588
scaffold_group162	scat_0001	VYXG01005679.1_RagTag	1	757	168588
scaffold_group162	scat_0001	VYXG01005680.1_RagTag	1	792	168588
scaffold_group162	scat_0001	VYXG01005681.1_RagTag	1	381	168588
scaffold_group162	scat_0001	VYXG01005682.1_RagTag	1	533	168588
scaffold_group163	scat_0001	VYXG01005686.1_RagTag	1	710	35739
scaffold_group163	scat_0001	VYXG01005687.1_RagTag	1	763	35739
scaffold_group163	scat_0001	VYXG01005688.1_RagTag	1	401	35739
scaffold_group163	scat_0001	VYXG01005689.1_RagTag	1	477	35739
scaffold_group163	scat_0001	VYXG01005690.1_RagTag	1	8181	35739
scaffold_group163	scat_0001	VYXG01005692.1_RagTag	1	3007	35739
scaffold_group163	scat_0001	VYXG01005694.1_RagTag	1	2816	35739
scaffold_group163	scat_0001	VYXG01005697.1_RagTag	1	821	35739
scaffold_group163	scat_0001	VYXG01005698.1_RagTag	1	1158	35739
scaffold_group163	scat_0001	VYXG01005700.1_RagTag	1	511	35739
scaffold_group163	scat_0001	VYXG01005701.1_RagTag	1	821	35739
scaffold_group163	scat_0001	VYXG01005702.1_RagTag	1	1156	35739
scaffold_group163	scat_0001	VYXG01005703.1_RagTag	1	506	35739
scaffold_group163	scat_0001	VYXG01005704.1_RagTag	1	558	35739
scaffold_group163	scat_0001	VYXG01005705.1_RagTag	1	834	35739
scaffold_group163	scat_0001	VYXG01005707.1_RagTag	1	767	35739
scaffold_group163	scat_0001	VYXG01005708.1_RagTag	1	1277	35739
scaffold_group163	scat_0001	VYXG01005709.1_RagTag	1	688	35739
scaffold_group163	scat_0001	VYXG01005712.1_RagTag	1	493	35739
scaffold_group163	scat_0001	VYXG01005713.1_RagTag	1	809	35739
scaffold_group163	scat_0001	VYXG01005714.1_RagTag	1	1491	35739
scaffold_group163	scat_0001	VYXG01005715.1_RagTag	1	538	35739
scaffold_group163	scat_0001	VYXG01005716.1_RagTag	1	504	35739
scaffold_group163	scat_0001	VYXG01005718.1_RagTag	1	400	35739
scaffold_group163	scat_0001	VYXG01005720.1_RagTag	1	588	35739
scaffold_group163	scat_0001	VYXG01005721.1_RagTag	1	2469	35739
scaffold_group163	scat_0001	VYXG01005722.1_RagTag	1	792	35739
scaffold_group163	scat_0001	VYXG01005723.1_RagTag	1	801	35739
scaffold_group163	scat_0001	VYXG01005724.1_RagTag	1	411	35739
scaffold_group163	scat_0001	VYXG01005726.1_RagTag	1	991	35739
scaffold_group164	scat_0001	VYXG01005727.1_RagTag	1	791	1831152
scaffold_group164	scat_0001	VYXG01005728.1_RagTag	1	961	1831152
scaffold_group164	scat_0001	VYXG01005729.1_RagTag	1	3558	1831152
scaffold_group164	scat_0001	VYXG01005730.1_RagTag	1	494	1831152
scaffold_group164	scat_0001	VYXG01005731.1_RagTag	1	588	1831152
scaffold_group164	scat_0001	VYXG01005732.1_RagTag	1	1069	1831152
scaffold_group164	scat_0001	VYXG01005733.1_RagTag	1	730	1831152
scaffold_group164	scat_0001	VYXG01005734.1_RagTag	1	7995	1831152
scaffold_group164	scat_0001	VYXG01005736.1_RagTag	1	990	1831152
scaffold_group164	scat_0001	VYXG01005743.1_RagTag	1	349146	1831152
scaffold_group164	scat_0001	VYXG01005747.1_RagTag	1	2196	1831152
scaffold_group164	scat_0001	VYXG01005749.1_RagTag	1	473495	1831152
scaffold_group164	scat_0001	VYXG01005750.1_RagTag	1	174868	1831152
scaffold_group164	scat_0001	VYXG01005752.1_RagTag	1	275858	1831152
scaffold_group164	scat_0001	VYXG01005756.1_RagTag	1	697	1831152
scaffold_group164	scat_0001	VYXG01005759.1_RagTag	1	1835	1831152
scaffold_group164	scat_0001	VYXG01005761.1_RagTag	1	230056	1831152
scaffold_group164	scat_0001	VYXG01005764.1_RagTag	1	478	1831152
scaffold_group164	scat_0001	VYXG01005766.1_RagTag	1	214840	1831152
scaffold_group164	scat_0001	VYXG01005769.1_RagTag	1	522	1831152
scaffold_group164	scat_0001	VYXG01005770.1_RagTag	1	827	1831152
scaffold_group164	scat_0001	VYXG01005775.1_RagTag	1	1981	1831152
scaffold_group164	scat_0001	VYXG01005777.1_RagTag	1	6611	1831152
scaffold_group164	scat_0001	VYXG01005778.1_RagTag	1	4849	1831152
scaffold_group164	scat_0001	VYXG01005779.1_RagTag	1	1984	1831152
scaffold_group164	scat_0001	VYXG01005780.1_RagTag	1	2034	1831152
scaffold_group164	scat_0001	VYXG01005781.1_RagTag	1	1188	1831152
scaffold_group164	scat_0001	VYXG01005784.1_RagTag	1	65831	1831152
scaffold_group164	scat_0001	VYXG01005786.1_RagTag	1	2857	1831152
scaffold_group164	scat_0001	VYXG01005789.1_RagTag	1	1823	1831152
scaffold_group165	scat_0001	VYXG01005792.1_RagTag	1	852	129194
scaffold_group165	scat_0001	VYXG01005794.1_RagTag	1	684	129194
scaffold_group165	scat_0001	VYXG01005795.1_RagTag	1	421	129194
scaffold_group165	scat_0001	VYXG01005797.1_RagTag	1	878	129194
scaffold_group165	scat_0001	VYXG01005799.1_RagTag	1	393	129194
scaffold_group165	scat_0001	VYXG01005802.1_RagTag	1	677	129194
scaffold_group165	scat_0001	VYXG01005803.1_RagTag	1	875	129194
scaffold_group165	scat_0001	VYXG01005804.1_RagTag	1	29834	129194
scaffold_group165	scat_0001	VYXG01005805.1_RagTag	1	1268	129194
scaffold_group165	scat_0001	VYXG01005806.1_RagTag	1	652	129194
scaffold_group165	scat_0001	VYXG01005808.1_RagTag	1	1244	129194
scaffold_group165	scat_0001	VYXG01005810.1_RagTag	1	1617	129194
scaffold_group165	scat_0001	VYXG01005811.1_RagTag	1	1659	129194
scaffold_group165	scat_0001	VYXG01005812.1_RagTag	1	7755	129194
scaffold_group165	scat_0001	VYXG01005813.1_RagTag	1	7931	129194
scaffold_group165	scat_0001	VYXG01005814.1_RagTag	1	539	129194
scaffold_group165	scat_0001	VYXG01005821.1_RagTag	1	1095	129194
scaffold_group165	scat_0001	VYXG01005827.1_RagTag	1	490	129194
scaffold_group165	scat_0001	VYXG01005828.1_RagTag	1	1826	129194
scaffold_group165	scat_0001	VYXG01005829.1_RagTag	1	356	129194
scaffold_group165	scat_0001	VYXG01005834.1_RagTag	1	5666	129194
scaffold_group165	scat_0001	VYXG01005836.1_RagTag	1	1335	129194
scaffold_group165	scat_0001	VYXG01005837.1_RagTag	1	997	129194
scaffold_group165	scat_0001	VYXG01005838.1_RagTag	1	2425	129194
scaffold_group165	scat_0001	VYXG01005841.1_RagTag	1	6100	129194
scaffold_group165	scat_0001	VYXG01005842.1_RagTag	1	689	129194
scaffold_group165	scat_0001	VYXG01005843.1_RagTag	1	12758	129194
scaffold_group165	scat_0001	VYXG01005845.1_RagTag	1	1167	129194
scaffold_group165	scat_0001	VYXG01005846.1_RagTag	1	36442	129194
scaffold_group165	scat_0001	VYXG01005848.1_RagTag	1	569	129194
scaffold_group166	scat_0001	VYXG01005851.1_RagTag	1	1491	81109
scaffold_group166	scat_0001	VYXG01005854.1_RagTag	1	2856	81109
scaffold_group166	scat_0001	VYXG01005856.1_RagTag	1	4273	81109
scaffold_group166	scat_0001	VYXG01005857.1_RagTag	1	10680	81109
scaffold_group166	scat_0001	VYXG01005863.1_RagTag	1	7904	81109
scaffold_group166	scat_0001	VYXG01005865.1_RagTag	1	446	81109
scaffold_group166	scat_0001	VYXG01005869.1_RagTag	1	1019	81109
scaffold_group166	scat_0001	VYXG01005870.1_RagTag	1	464	81109
scaffold_group166	scat_0001	VYXG01005872.1_RagTag	1	1325	81109
scaffold_group166	scat_0001	VYXG01005873.1_RagTag	1	1940	81109
scaffold_group166	scat_0001	VYXG01005874.1_RagTag	1	986	81109
scaffold_group166	scat_0001	VYXG01005875.1_RagTag	1	3022	81109
scaffold_group166	scat_0001	VYXG01005876.1_RagTag	1	1189	81109
scaffold_group166	scat_0001	VYXG01005877.1_RagTag	1	1326	81109
scaffold_group166	scat_0001	VYXG01005879.1_RagTag	1	1628	81109
scaffold_group166	scat_0001	VYXG01005880.1_RagTag	1	381	81109
scaffold_group166	scat_0001	VYXG01005881.1_RagTag	1	433	81109
scaffold_group166	scat_0001	VYXG01005882.1_RagTag	1	944	81109
scaffold_group166	scat_0001	VYXG01005883.1_RagTag	1	19532	81109
scaffold_group166	scat_0001	VYXG01005884.1_RagTag	1	717	81109
scaffold_group166	scat_0001	VYXG01005885.1_RagTag	1	803	81109
scaffold_group166	scat_0001	VYXG01005886.1_RagTag	1	3774	81109
scaffold_group166	scat_0001	VYXG01005888.1_RagTag	1	471	81109
scaffold_group166	scat_0001	VYXG01005889.1_RagTag	1	460	81109
scaffold_group166	scat_0001	VYXG01005890.1_RagTag	1	786	81109
scaffold_group166	scat_0001	VYXG01005891.1_RagTag	1	4608	81109
scaffold_group166	scat_0001	VYXG01005892.1_RagTag	1	469	81109
scaffold_group166	scat_0001	VYXG01005893.1_RagTag	1	4854	81109
scaffold_group166	scat_0001	VYXG01005894.1_RagTag	1	651	81109
scaffold_group166	scat_0001	VYXG01005895.1_RagTag	1	1677	81109
scaffold_group167	scat_0001	VYXG01005896.1_RagTag	1	381697	1147196
scaffold_group167	scat_0001	VYXG01005898.1_RagTag	1	2715	1147196
scaffold_group167	scat_0001	VYXG01005900.1_RagTag	1	794	1147196
scaffold_group167	scat_0001	VYXG01005913.1_RagTag	1	37296	1147196
scaffold_group167	scat_0001	VYXG01005914.1_RagTag	1	79372	1147196
scaffold_group167	scat_0001	VYXG01005915.1_RagTag	1	3733	1147196
scaffold_group167	scat_0001	VYXG01005916.1_RagTag	1	921	1147196
scaffold_group167	scat_0001	VYXG01005920.1_RagTag	1	105353	1147196
scaffold_group167	scat_0001	VYXG01005924.1_RagTag	1	1129	1147196
scaffold_group167	scat_0001	VYXG01005926.1_RagTag	1	864	1147196
scaffold_group167	scat_0001	VYXG01005927.1_RagTag	1	962	1147196
scaffold_group167	scat_0001	VYXG01005928.1_RagTag	1	68588	1147196
scaffold_group167	scat_0001	VYXG01005929.1_RagTag	1	184167	1147196
scaffold_group167	scat_0001	VYXG01005930.1_RagTag	1	727	1147196
scaffold_group167	scat_0001	VYXG01005932.1_RagTag	1	404	1147196
scaffold_group167	scat_0001	VYXG01005933.1_RagTag	1	409	1147196
scaffold_group167	scat_0001	VYXG01005937.1_RagTag	1	2224	1147196
scaffold_group167	scat_0001	VYXG01005938.1_RagTag	1	420	1147196
scaffold_group167	scat_0001	VYXG01005939.1_RagTag	1	48708	1147196
scaffold_group167	scat_0001	VYXG01005944.1_RagTag	1	3696	1147196
scaffold_group167	scat_0001	VYXG01005945.1_RagTag	1	4390	1147196
scaffold_group167	scat_0001	VYXG01005946.1_RagTag	1	619	1147196
scaffold_group167	scat_0001	VYXG01005947.1_RagTag	1	1024	1147196
scaffold_group167	scat_0001	VYXG01005948.1_RagTag	1	1481	1147196
scaffold_group167	scat_0001	VYXG01005949.1_RagTag	1	666	1147196
scaffold_group167	scat_0001	VYXG01005950.1_RagTag	1	6131	1147196
scaffold_group167	scat_0001	VYXG01005951.1_RagTag	1	556	1147196
scaffold_group167	scat_0001	VYXG01005953.1_RagTag	1	6066	1147196
scaffold_group167	scat_0001	VYXG01005955.1_RagTag	1	17228	1147196
scaffold_group167	scat_0001	VYXG01005957.1_RagTag	1	184856	1147196
