id	chrom	len	cumlen
scaffold_group226	VYXG01008734.1_RagTag	1134	1025531944
scaffold_group226	VYXG01008735.1_RagTag	6452	1025538396
scaffold_group226	VYXG01008736.1_RagTag	511	1025538907
scaffold_group226	VYXG01008738.1_RagTag	939	1025539846
scaffold_group226	VYXG01008739.1_RagTag	484	1025540330
scaffold_group226	VYXG01008740.1_RagTag	1370	1025541700
scaffold_group226	VYXG01008741.1_RagTag	873	1025542573
scaffold_group226	VYXG01008742.1_RagTag	882	1025543455
scaffold_group227	VYXG01008743.1_RagTag	3036	1025546491
scaffold_group227	VYXG01008744.1_RagTag	2723	1025549214
scaffold_group227	VYXG01008745.1_RagTag	6824	1025556038
scaffold_group227	VYXG01008747.1_RagTag	1053	1025557091
scaffold_group227	VYXG01008748.1_RagTag	571	1025557662
scaffold_group227	VYXG01008749.1_RagTag	826	1025558488
scaffold_group227	VYXG01008750.1_RagTag	417	1025558905
scaffold_group227	VYXG01008751.1_RagTag	450	1025559355
scaffold_group227	VYXG01008752.1_RagTag	1389	1025560744
scaffold_group227	VYXG01008753.1_RagTag	1199	1025561943
scaffold_group227	VYXG01008754.1_RagTag	709	1025562652
scaffold_group227	VYXG01008755.1_RagTag	792	1025563444
scaffold_group227	VYXG01008756.1_RagTag	958	1025564402
scaffold_group227	VYXG01008757.1_RagTag	1575	1025565977
scaffold_group227	VYXG01008758.1_RagTag	594	1025566571
scaffold_group227	VYXG01008759.1_RagTag	4620	1025571191
scaffold_group227	VYXG01008760.1_RagTag	698	1025571889
scaffold_group227	VYXG01008761.1_RagTag	1569	1025573458
scaffold_group227	VYXG01008762.1_RagTag	956	1025574414
scaffold_group227	VYXG01008763.1_RagTag	1296	1025575710
scaffold_group227	VYXG01008764.1_RagTag	1162	1025576872
scaffold_group227	VYXG01008765.1_RagTag	456	1025577328
scaffold_group227	VYXG01008766.1_RagTag	1505	1025578833
scaffold_group227	VYXG01008767.1_RagTag	1208	1025580041
scaffold_group227	VYXG01008769.1_RagTag	503	1025580544
scaffold_group227	VYXG01008770.1_RagTag	475	1025581019
scaffold_group227	VYXG01008771.1_RagTag	717	1025581736
scaffold_group227	VYXG01008772.1_RagTag	592	1025582328
scaffold_group227	VYXG01008773.1_RagTag	4856	1025587184
scaffold_group227	VYXG01008775.1_RagTag	776	1025587960
scaffold_group228	VYXG01008776.1_RagTag	581	1025588541
scaffold_group228	VYXG01008777.1_RagTag	526	1025589067
scaffold_group228	VYXG01008786.1_RagTag	3467	1025592534
scaffold_group228	VYXG01008787.1_RagTag	14489	1025607023
scaffold_group228	VYXG01008793.1_RagTag	758	1025607781
scaffold_group228	VYXG01008796.1_RagTag	1859	1025609640
scaffold_group228	VYXG01008799.1_RagTag	9438	1025619078
scaffold_group228	VYXG01008800.1_RagTag	1840	1025620918
scaffold_group228	VYXG01008802.1_RagTag	104583	1025725501
scaffold_group228	VYXG01008804.1_RagTag	1344	1025726845
scaffold_group228	VYXG01008805.1_RagTag	1179	1025728024
scaffold_group228	VYXG01008807.1_RagTag	328107	1026056131
scaffold_group228	VYXG01008808.1_RagTag	1181	1026057312
scaffold_group228	VYXG01008809.1_RagTag	5990	1026063302
scaffold_group228	VYXG01008812.1_RagTag	345894	1026409196
scaffold_group228	VYXG01008813.1_RagTag	1418	1026410614
scaffold_group228	VYXG01008815.1_RagTag	427	1026411041
scaffold_group228	VYXG01008818.1_RagTag	46244	1026457285
scaffold_group228	VYXG01008820.1_RagTag	115875	1026573160
scaffold_group228	VYXG01008821.1_RagTag	33471	1026606631
scaffold_group228	VYXG01008823.1_RagTag	1919	1026608550
scaffold_group228	VYXG01008824.1_RagTag	1205	1026609755
scaffold_group228	VYXG01008825.1_RagTag	1448	1026611203
scaffold_group228	VYXG01008826.1_RagTag	3397	1026614600
scaffold_group228	VYXG01008829.1_RagTag	2154	1026616754
scaffold_group228	VYXG01008830.1_RagTag	727	1026617481
scaffold_group228	VYXG01008831.1_RagTag	552	1026618033
scaffold_group228	VYXG01008833.1_RagTag	905	1026618938
scaffold_group228	VYXG01008834.1_RagTag	463	1026619401
scaffold_group228	VYXG01008835.1_RagTag	866	1026620267
scaffold_group229	VYXG01008838.1_RagTag	13794	1026634061
scaffold_group229	VYXG01008839.1_RagTag	969	1026635030
scaffold_group229	VYXG01008840.1_RagTag	989	1026636019
scaffold_group229	VYXG01008841.1_RagTag	6630	1026642649
scaffold_group229	VYXG01008842.1_RagTag	507	1026643156
scaffold_group229	VYXG01008843.1_RagTag	1233	1026644389
scaffold_group229	VYXG01008844.1_RagTag	1345	1026645734
scaffold_group229	VYXG01008845.1_RagTag	841	1026646575
scaffold_group229	VYXG01008847.1_RagTag	1088	1026647663
scaffold_group229	VYXG01008848.1_RagTag	1159	1026648822
scaffold_group229	VYXG01008849.1_RagTag	767	1026649589
scaffold_group229	VYXG01008850.1_RagTag	421	1026650010
scaffold_group229	VYXG01008852.1_RagTag	798	1026650808
scaffold_group229	VYXG01008853.1_RagTag	441	1026651249
scaffold_group229	VYXG01008855.1_RagTag	935	1026652184
scaffold_group229	VYXG01008856.1_RagTag	660	1026652844
scaffold_group229	VYXG01008857.1_RagTag	420	1026653264
scaffold_group229	VYXG01008858.1_RagTag	2254	1026655518
scaffold_group229	VYXG01008859.1_RagTag	6652	1026662170
scaffold_group229	VYXG01008860.1_RagTag	441	1026662611
scaffold_group229	VYXG01008861.1_RagTag	1494	1026664105
scaffold_group229	VYXG01008862.1_RagTag	445	1026664550
scaffold_group229	VYXG01008863.1_RagTag	2778	1026667328
scaffold_group229	VYXG01008864.1_RagTag	916	1026668244
scaffold_group229	VYXG01008865.1_RagTag	1216	1026669460
scaffold_group229	VYXG01008866.1_RagTag	700	1026670160
scaffold_group229	VYXG01008867.1_RagTag	1186	1026671346
scaffold_group229	VYXG01008868.1_RagTag	828	1026672174
scaffold_group229	VYXG01008869.1_RagTag	614	1026672788
scaffold_group229	VYXG01008870.1_RagTag	1359	1026674147
scaffold_group230	VYXG01008873.1_RagTag	1386	1026675533
scaffold_group230	VYXG01008874.1_RagTag	858	1026676391
scaffold_group230	VYXG01008875.1_RagTag	736	1026677127
scaffold_group230	VYXG01008876.1_RagTag	529	1026677656
scaffold_group230	VYXG01008878.1_RagTag	544	1026678200
scaffold_group230	VYXG01008879.1_RagTag	465	1026678665
scaffold_group230	VYXG01008881.1_RagTag	2918	1026681583
scaffold_group230	VYXG01008884.1_RagTag	683	1026682266
scaffold_group230	VYXG01008886.1_RagTag	661	1026682927
scaffold_group230	VYXG01008888.1_RagTag	586	1026683513
scaffold_group230	VYXG01008890.1_RagTag	4924	1026688437
scaffold_group230	VYXG01008892.1_RagTag	8019	1026696456
scaffold_group230	VYXG01008893.1_RagTag	7121	1026703577
scaffold_group230	VYXG01008894.1_RagTag	13572	1026717149
scaffold_group230	VYXG01008896.1_RagTag	4281	1026721430
scaffold_group230	VYXG01008897.1_RagTag	1111	1026722541
scaffold_group230	VYXG01008899.1_RagTag	1234	1026723775
scaffold_group230	VYXG01008900.1_RagTag	601	1026724376
scaffold_group230	VYXG01008902.1_RagTag	682	1026725058
scaffold_group230	VYXG01008903.1_RagTag	771	1026725829
scaffold_group230	VYXG01008904.1_RagTag	544	1026726373
scaffold_group230	VYXG01008905.1_RagTag	483	1026726856
scaffold_group230	VYXG01008907.1_RagTag	1437	1026728293
scaffold_group230	VYXG01008910.1_RagTag	484	1026728777
scaffold_group230	VYXG01008911.1_RagTag	10906	1026739683
scaffold_group230	VYXG01008912.1_RagTag	492	1026740175
scaffold_group230	VYXG01008913.1_RagTag	849	1026741024
scaffold_group230	VYXG01008914.1_RagTag	495	1026741519
scaffold_group230	VYXG01008915.1_RagTag	2785	1026744304
scaffold_group230	VYXG01008917.1_RagTag	4185	1026748489
scaffold_group231	VYXG01008918.1_RagTag	795	1026749284
scaffold_group231	VYXG01008919.1_RagTag	777	1026750061
scaffold_group231	VYXG01008920.1_RagTag	719	1026750780
scaffold_group231	VYXG01008921.1_RagTag	538	1026751318
scaffold_group231	VYXG01008922.1_RagTag	2515	1026753833
scaffold_group231	VYXG01008923.1_RagTag	574	1026754407
scaffold_group231	VYXG01008924.1_RagTag	402	1026754809
scaffold_group231	VYXG01008926.1_RagTag	1141	1026755950
scaffold_group231	VYXG01008928.1_RagTag	819	1026756769
scaffold_group231	VYXG01008929.1_RagTag	2604	1026759373
scaffold_group231	VYXG01008930.1_RagTag	1765	1026761138
scaffold_group231	VYXG01008934.1_RagTag	2016	1026763154
scaffold_group231	VYXG01008936.1_RagTag	9448	1026772602
scaffold_group231	VYXG01008938.1_RagTag	1128	1026773730
scaffold_group231	VYXG01008943.1_RagTag	19394	1026793124
scaffold_group231	VYXG01008944.1_RagTag	2131	1026795255
scaffold_group231	VYXG01008945.1_RagTag	165912	1026961167
scaffold_group231	VYXG01008946.1_RagTag	803	1026961970
scaffold_group231	VYXG01008949.1_RagTag	10531	1026972501
scaffold_group231	VYXG01008950.1_RagTag	748	1026973249
scaffold_group231	VYXG01008952.1_RagTag	3462	1026976711
scaffold_group231	VYXG01008954.1_RagTag	986	1026977697
scaffold_group231	VYXG01008955.1_RagTag	1316	1026979013
scaffold_group231	VYXG01008956.1_RagTag	1113	1026980126
scaffold_group231	VYXG01008960.1_RagTag	2096	1026982222
scaffold_group231	VYXG01008961.1_RagTag	3409	1026985631
scaffold_group231	VYXG01008962.1_RagTag	2022	1026987653
scaffold_group231	VYXG01008964.1_RagTag	881	1026988534
scaffold_group231	VYXG01008967.1_RagTag	5651	1026994185
scaffold_group231	VYXG01008968.1_RagTag	712	1026994897
scaffold_group232	VYXG01008969.1_RagTag	2023	1026996920
scaffold_group232	VYXG01008970.1_RagTag	2429	1026999349
scaffold_group232	VYXG01008972.1_RagTag	834	1027000183
scaffold_group232	VYXG01008973.1_RagTag	1201	1027001384
scaffold_group232	VYXG01008975.1_RagTag	1094	1027002478
scaffold_group232	VYXG01008976.1_RagTag	698	1027003176
scaffold_group232	VYXG01008977.1_RagTag	901	1027004077
scaffold_group232	VYXG01008982.1_RagTag	1697	1027005774
scaffold_group232	VYXG01008983.1_RagTag	2543	1027008317
scaffold_group232	VYXG01008985.1_RagTag	3401	1027011718
scaffold_group232	VYXG01008986.1_RagTag	770	1027012488
scaffold_group232	VYXG01008987.1_RagTag	2700	1027015188
scaffold_group232	VYXG01008989.1_RagTag	678	1027015866
scaffold_group232	VYXG01008991.1_RagTag	4219	1027020085
scaffold_group232	VYXG01008993.1_RagTag	462	1027020547
scaffold_group232	VYXG01008994.1_RagTag	4966	1027025513
scaffold_group232	VYXG01008995.1_RagTag	5886	1027031399
scaffold_group232	VYXG01008996.1_RagTag	406	1027031805
scaffold_group232	VYXG01008997.1_RagTag	807	1027032612
scaffold_group232	VYXG01008998.1_RagTag	420	1027033032
scaffold_group232	VYXG01008999.1_RagTag	833	1027033865
scaffold_group232	VYXG01009000.1_RagTag	753	1027034618
scaffold_group232	VYXG01009003.1_RagTag	1475	1027036093
scaffold_group232	VYXG01009004.1_RagTag	948	1027037041
scaffold_group232	VYXG01009006.1_RagTag	5220	1027042261
scaffold_group232	VYXG01009007.1_RagTag	726	1027042987
scaffold_group232	VYXG01009009.1_RagTag	2404	1027045391
scaffold_group232	VYXG01009010.1_RagTag	609	1027046000
scaffold_group232	VYXG01009011.1_RagTag	1095	1027047095
scaffold_group232	VYXG01009012.1_RagTag	2158	1027049253
scaffold_group233	VYXG01009013.1_RagTag	625	1027049878
scaffold_group233	VYXG01009014.1_RagTag	542	1027050420
scaffold_group233	VYXG01009015.1_RagTag	801	1027051221
scaffold_group233	VYXG01009016.1_RagTag	677	1027051898
scaffold_group233	VYXG01009018.1_RagTag	615	1027052513
scaffold_group233	VYXG01009019.1_RagTag	1138	1027053651
scaffold_group233	VYXG01009020.1_RagTag	495	1027054146
scaffold_group233	VYXG01009021.1_RagTag	793	1027054939
scaffold_group233	VYXG01009022.1_RagTag	1058	1027055997
scaffold_group233	VYXG01009023.1_RagTag	670	1027056667
scaffold_group233	VYXG01009024.1_RagTag	956	1027057623
scaffold_group233	VYXG01009026.1_RagTag	1539	1027059162
scaffold_group233	VYXG01009027.1_RagTag	766	1027059928
scaffold_group233	VYXG01009029.1_RagTag	4894	1027064822
scaffold_group233	VYXG01009030.1_RagTag	1347	1027066169
scaffold_group233	VYXG01009032.1_RagTag	869	1027067038
scaffold_group233	VYXG01009033.1_RagTag	829	1027067867
scaffold_group233	VYXG01009035.1_RagTag	463	1027068330
scaffold_group233	VYXG01009046.1_RagTag	806	1027069136
scaffold_group233	VYXG01009049.1_RagTag	4078	1027073214
scaffold_group233	VYXG01009050.1_RagTag	1114	1027074328
scaffold_group233	VYXG01009053.1_RagTag	48801	1027123129
scaffold_group233	VYXG01009054.1_RagTag	788	1027123917
scaffold_group233	VYXG01009055.1_RagTag	8859	1027132776
scaffold_group233	VYXG01009056.1_RagTag	3191	1027135967
scaffold_group233	VYXG01009058.1_RagTag	6625	1027142592
scaffold_group233	VYXG01009062.1_RagTag	2436	1027145028
scaffold_group233	VYXG01009063.1_RagTag	5061	1027150089
scaffold_group233	VYXG01009068.1_RagTag	1367	1027151456
scaffold_group233	VYXG01009069.1_RagTag	19717	1027171173
scaffold_group234	VYXG01009070.1_RagTag	7825	1027178998
scaffold_group234	VYXG01009071.1_RagTag	6057	1027185055
scaffold_group234	VYXG01009073.1_RagTag	735	1027185790
scaffold_group234	VYXG01009074.1_RagTag	1073	1027186863
scaffold_group234	VYXG01009077.1_RagTag	815	1027187678
scaffold_group234	VYXG01009078.1_RagTag	72424	1027260102
scaffold_group234	VYXG01009079.1_RagTag	1937	1027262039
scaffold_group234	VYXG01009080.1_RagTag	1225	1027263264
scaffold_group234	VYXG01009082.1_RagTag	7137	1027270401
scaffold_group234	VYXG01009084.1_RagTag	181736	1027452137
scaffold_group234	VYXG01009085.1_RagTag	6518	1027458655
scaffold_group234	VYXG01009086.1_RagTag	3110	1027461765
scaffold_group234	VYXG01009088.1_RagTag	7248	1027469013
scaffold_group234	VYXG01009089.1_RagTag	813	1027469826
scaffold_group234	VYXG01009091.1_RagTag	887	1027470713
scaffold_group234	VYXG01009096.1_RagTag	15356	1027486069
scaffold_group234	VYXG01009097.1_RagTag	459	1027486528
scaffold_group234	VYXG01009099.1_RagTag	685	1027487213
scaffold_group234	VYXG01009100.1_RagTag	79366	1027566579
scaffold_group234	VYXG01009101.1_RagTag	465	1027567044
scaffold_group234	VYXG01009105.1_RagTag	6589	1027573633
scaffold_group234	VYXG01009107.1_RagTag	621	1027574254
scaffold_group234	VYXG01009108.1_RagTag	1490	1027575744
scaffold_group234	VYXG01009109.1_RagTag	985	1027576729
scaffold_group234	VYXG01009110.1_RagTag	759	1027577488
scaffold_group234	VYXG01009112.1_RagTag	1307	1027578795
scaffold_group234	VYXG01009113.1_RagTag	1070	1027579865
scaffold_group234	VYXG01009115.1_RagTag	5435	1027585300
scaffold_group234	VYXG01009116.1_RagTag	7463	1027592763
scaffold_group234	VYXG01009117.1_RagTag	1704	1027594467
scaffold_group235	VYXG01009118.1_RagTag	8175	1027602642
scaffold_group235	VYXG01009119.1_RagTag	953	1027603595
scaffold_group235	VYXG01009122.1_RagTag	26900	1027630495
scaffold_group235	VYXG01009127.1_RagTag	1390	1027631885
scaffold_group235	VYXG01009128.1_RagTag	42897	1027674782
scaffold_group235	VYXG01009129.1_RagTag	782	1027675564
scaffold_group235	VYXG01009130.1_RagTag	13137	1027688701
scaffold_group235	VYXG01009132.1_RagTag	593	1027689294
scaffold_group235	VYXG01009133.1_RagTag	707	1027690001
scaffold_group235	VYXG01009134.1_RagTag	1928	1027691929
scaffold_group235	VYXG01009136.1_RagTag	4087	1027696016
scaffold_group235	VYXG01009138.1_RagTag	490	1027696506
scaffold_group235	VYXG01009140.1_RagTag	1781	1027698287
scaffold_group235	VYXG01009142.1_RagTag	1078	1027699365
scaffold_group235	VYXG01009143.1_RagTag	873	1027700238
scaffold_group235	VYXG01009146.1_RagTag	706	1027700944
scaffold_group235	VYXG01009148.1_RagTag	508	1027701452
scaffold_group235	VYXG01009149.1_RagTag	2365	1027703817
scaffold_group235	VYXG01009150.1_RagTag	556	1027704373
scaffold_group235	VYXG01009151.1_RagTag	982	1027705355
scaffold_group235	VYXG01009152.1_RagTag	744	1027706099
scaffold_group235	VYXG01009153.1_RagTag	1053	1027707152
scaffold_group235	VYXG01009154.1_RagTag	434	1027707586
scaffold_group235	VYXG01009156.1_RagTag	4382	1027711968
scaffold_group235	VYXG01009157.1_RagTag	540	1027712508
scaffold_group235	VYXG01009158.1_RagTag	744	1027713252
scaffold_group235	VYXG01009159.1_RagTag	614	1027713866
scaffold_group235	VYXG01009161.1_RagTag	457	1027714323
scaffold_group235	VYXG01009162.1_RagTag	890	1027715213
scaffold_group235	VYXG01009163.1_RagTag	860	1027716073
scaffold_group236	VYXG01009164.1_RagTag	2890	1027718963
scaffold_group236	VYXG01009165.1_RagTag	1771	1027720734
scaffold_group236	VYXG01009166.1_RagTag	727	1027721461
scaffold_group236	VYXG01009168.1_RagTag	8125	1027729586
scaffold_group236	VYXG01009169.1_RagTag	688	1027730274
scaffold_group236	VYXG01009170.1_RagTag	694	1027730968
scaffold_group236	VYXG01009171.1_RagTag	478	1027731446
scaffold_group236	VYXG01009172.1_RagTag	932	1027732378
scaffold_group236	VYXG01009173.1_RagTag	575	1027732953
scaffold_group236	VYXG01009174.1_RagTag	287	1027733240
scaffold_group236	VYXG01009175.1_RagTag	438	1027733678
scaffold_group236	VYXG01009176.1_RagTag	2043	1027735721
scaffold_group236	VYXG01009177.1_RagTag	9654	1027745375
scaffold_group236	VYXG01009179.1_RagTag	495	1027745870
scaffold_group236	VYXG01009180.1_RagTag	2506	1027748376
scaffold_group236	VYXG01009182.1_RagTag	491	1027748867
scaffold_group236	VYXG01009184.1_RagTag	1020	1027749887
scaffold_group236	VYXG01009185.1_RagTag	1890	1027751777
scaffold_group236	VYXG01009186.1_RagTag	2800	1027754577
scaffold_group236	VYXG01009187.1_RagTag	775	1027755352
scaffold_group236	VYXG01009188.1_RagTag	453	1027755805
scaffold_group236	VYXG01009189.1_RagTag	4637	1027760442
scaffold_group236	VYXG01009190.1_RagTag	815	1027761257
scaffold_group236	VYXG01009191.1_RagTag	783	1027762040
scaffold_group236	VYXG01009193.1_RagTag	415	1027762455
scaffold_group236	VYXG01009194.1_RagTag	560	1027763015
scaffold_group236	VYXG01009195.1_RagTag	1018	1027764033
scaffold_group236	VYXG01009197.1_RagTag	2433	1027766466
scaffold_group236	VYXG01009199.1_RagTag	1597	1027768063
scaffold_group236	VYXG01009200.1_RagTag	865	1027768928
scaffold_group237	VYXG01009201.1_RagTag	1250	1027770178
scaffold_group237	VYXG01009202.1_RagTag	2628	1027772806
scaffold_group237	VYXG01009203.1_RagTag	2223	1027775029
scaffold_group237	VYXG01009204.1_RagTag	742	1027775771
scaffold_group237	VYXG01009205.1_RagTag	566	1027776337
scaffold_group237	VYXG01009207.1_RagTag	443	1027776780
scaffold_group237	VYXG01009208.1_RagTag	1619	1027778399
scaffold_group237	VYXG01009209.1_RagTag	536	1027778935
scaffold_group237	VYXG01009210.1_RagTag	696	1027779631
scaffold_group237	VYXG01009213.1_RagTag	399	1027780030
scaffold_group237	VYXG01009215.1_RagTag	3011	1027783041
scaffold_group237	VYXG01009217.1_RagTag	1162	1027784203
scaffold_group237	VYXG01009218.1_RagTag	3846	1027788049
scaffold_group237	VYXG01009219.1_RagTag	452	1027788501
scaffold_group237	VYXG01009232.1_RagTag	885	1027789386
scaffold_group237	VYXG01009233.1_RagTag	2373	1027791759
scaffold_group237	VYXG01009234.1_RagTag	1632	1027793391
scaffold_group237	VYXG01009235.1_RagTag	5635	1027799026
scaffold_group237	VYXG01009236.1_RagTag	878	1027799904
scaffold_group237	VYXG01009239.1_RagTag	4050	1027803954
scaffold_group237	VYXG01009240.1_RagTag	995	1027804949
scaffold_group237	VYXG01009241.1_RagTag	6122	1027811071
scaffold_group237	VYXG01009242.1_RagTag	405	1027811476
scaffold_group237	VYXG01009245.1_RagTag	577	1027812053
scaffold_group237	VYXG01009248.1_RagTag	1838	1027813891
scaffold_group237	VYXG01009250.1_RagTag	516	1027814407
scaffold_group237	VYXG01009251.1_RagTag	719	1027815126
scaffold_group237	VYXG01009254.1_RagTag	1197	1027816323
scaffold_group237	VYXG01009255.1_RagTag	307	1027816630
scaffold_group237	VYXG01009256.1_RagTag	459	1027817089
scaffold_group238	VYXG01009257.1_RagTag	6506	1027823595
scaffold_group238	VYXG01009260.1_RagTag	396	1027823991
scaffold_group238	VYXG01009261.1_RagTag	2306	1027826297
scaffold_group238	VYXG01009262.1_RagTag	1031	1027827328
scaffold_group238	VYXG01009263.1_RagTag	1219	1027828547
scaffold_group238	VYXG01009264.1_RagTag	54569	1027883116
scaffold_group238	VYXG01009265.1_RagTag	448	1027883564
scaffold_group238	VYXG01009266.1_RagTag	416	1027883980
scaffold_group238	VYXG01009267.1_RagTag	443	1027884423
scaffold_group238	VYXG01009269.1_RagTag	594	1027885017
scaffold_group238	VYXG01009270.1_RagTag	24301	1027909318
scaffold_group238	VYXG01009271.1_RagTag	433	1027909751
scaffold_group238	VYXG01009272.1_RagTag	778	1027910529
scaffold_group238	VYXG01009273.1_RagTag	491	1027911020
scaffold_group238	VYXG01009274.1_RagTag	572	1027911592
scaffold_group238	VYXG01009276.1_RagTag	568	1027912160
scaffold_group238	VYXG01009277.1_RagTag	21973	1027934133
scaffold_group238	VYXG01009279.1_RagTag	1717	1027935850
scaffold_group238	VYXG01009281.1_RagTag	2220	1027938070
scaffold_group238	VYXG01009282.1_RagTag	528	1027938598
scaffold_group238	VYXG01009283.1_RagTag	814	1027939412
scaffold_group238	VYXG01009284.1_RagTag	2806	1027942218
scaffold_group238	VYXG01009287.1_RagTag	8875	1027951093
scaffold_group238	VYXG01009288.1_RagTag	1396	1027952489
scaffold_group238	VYXG01009289.1_RagTag	731	1027953220
scaffold_group238	VYXG01009291.1_RagTag	662	1027953882
scaffold_group238	VYXG01009292.1_RagTag	746	1027954628
scaffold_group238	VYXG01009293.1_RagTag	791	1027955419
scaffold_group238	VYXG01009296.1_RagTag	788	1027956207
scaffold_group238	VYXG01009298.1_RagTag	838	1027957045
scaffold_group239	VYXG01009299.1_RagTag	10171	1027967216
scaffold_group239	VYXG01009301.1_RagTag	1024	1027968240
scaffold_group239	VYXG01009303.1_RagTag	424	1027968664
scaffold_group239	VYXG01009304.1_RagTag	460	1027969124
scaffold_group239	VYXG01009306.1_RagTag	1211	1027970335
scaffold_group239	VYXG01009307.1_RagTag	761	1027971096
scaffold_group239	VYXG01009308.1_RagTag	2098	1027973194
scaffold_group239	VYXG01009310.1_RagTag	27396	1028000590
scaffold_group239	VYXG01009311.1_RagTag	65422	1028066012
scaffold_group239	VYXG01009312.1_RagTag	123986	1028189998
scaffold_group239	VYXG01009314.1_RagTag	940	1028190938
scaffold_group239	VYXG01009320.1_RagTag	9418	1028200356
scaffold_group239	VYXG01009321.1_RagTag	11966	1028212322
scaffold_group239	VYXG01009322.1_RagTag	6224	1028218546
scaffold_group239	VYXG01009323.1_RagTag	257317	1028475863
scaffold_group239	VYXG01009325.1_RagTag	8116	1028483979
scaffold_group239	VYXG01009326.1_RagTag	131334	1028615313
scaffold_group239	VYXG01009327.1_RagTag	445	1028615758
scaffold_group239	VYXG01009328.1_RagTag	1460	1028617218
scaffold_group239	VYXG01009329.1_RagTag	8505	1028625723
scaffold_group239	VYXG01009330.1_RagTag	1190	1028626913
scaffold_group239	VYXG01009331.1_RagTag	469	1028627382
scaffold_group239	VYXG01009332.1_RagTag	1389	1028628771
scaffold_group239	VYXG01009333.1_RagTag	3057	1028631828
scaffold_group239	VYXG01009334.1_RagTag	457220	1029089048
scaffold_group239	VYXG01009336.1_RagTag	13779	1029102827
scaffold_group239	VYXG01009338.1_RagTag	159232	1029262059
scaffold_group239	VYXG01009339.1_RagTag	2308	1029264367
scaffold_group239	VYXG01009341.1_RagTag	10156	1029274523
scaffold_group239	VYXG01009342.1_RagTag	137397	1029411920
scaffold_group240	VYXG01009345.1_RagTag	1802	1029413722
scaffold_group240	VYXG01009346.1_RagTag	3666	1029417388
scaffold_group240	VYXG01009349.1_RagTag	4714	1029422102
scaffold_group240	VYXG01009351.1_RagTag	9970	1029432072
scaffold_group240	VYXG01009353.1_RagTag	1490	1029433562
scaffold_group240	VYXG01009354.1_RagTag	1096	1029434658
scaffold_group240	VYXG01009355.1_RagTag	572	1029435230
scaffold_group240	VYXG01009356.1_RagTag	9446	1029444676
scaffold_group240	VYXG01009358.1_RagTag	1351	1029446027
scaffold_group240	VYXG01009363.1_RagTag	2348	1029448375
scaffold_group240	VYXG01009364.1_RagTag	8560	1029456935
scaffold_group240	VYXG01009366.1_RagTag	4672	1029461607
scaffold_group240	VYXG01009367.1_RagTag	3044	1029464651
scaffold_group240	VYXG01009368.1_RagTag	995	1029465646
scaffold_group240	VYXG01009369.1_RagTag	554	1029466200
scaffold_group240	VYXG01009371.1_RagTag	2352	1029468552
scaffold_group240	VYXG01009372.1_RagTag	378	1029468930
scaffold_group240	VYXG01009373.1_RagTag	465	1029469395
scaffold_group240	VYXG01009375.1_RagTag	403	1029469798
scaffold_group240	VYXG01009376.1_RagTag	1489	1029471287
scaffold_group240	VYXG01009377.1_RagTag	4974	1029476261
scaffold_group240	VYXG01009378.1_RagTag	920	1029477181
scaffold_group240	VYXG01009379.1_RagTag	2044	1029479225
scaffold_group240	VYXG01009381.1_RagTag	16658	1029495883
scaffold_group240	VYXG01009382.1_RagTag	796	1029496679
scaffold_group240	VYXG01009383.1_RagTag	1063	1029497742
scaffold_group240	VYXG01009384.1_RagTag	4695	1029502437
scaffold_group240	VYXG01009386.1_RagTag	820	1029503257
scaffold_group240	VYXG01009387.1_RagTag	2155	1029505412
scaffold_group240	VYXG01009389.1_RagTag	1696	1029507108
scaffold_group241	VYXG01009390.1_RagTag	7847	1029514955
scaffold_group241	VYXG01009391.1_RagTag	1545	1029516500
scaffold_group241	VYXG01009392.1_RagTag	1186	1029517686
scaffold_group241	VYXG01009393.1_RagTag	448	1029518134
scaffold_group241	VYXG01009395.1_RagTag	4969	1029523103
scaffold_group241	VYXG01009396.1_RagTag	456	1029523559
scaffold_group241	VYXG01009397.1_RagTag	1978	1029525537
scaffold_group241	VYXG01009398.1_RagTag	3945	1029529482
scaffold_group241	VYXG01009400.1_RagTag	570	1029530052
scaffold_group241	VYXG01009401.1_RagTag	628	1029530680
scaffold_group241	VYXG01009402.1_RagTag	2271	1029532951
scaffold_group241	VYXG01009403.1_RagTag	571	1029533522
scaffold_group241	VYXG01009404.1_RagTag	855	1029534377
scaffold_group241	VYXG01009405.1_RagTag	1041	1029535418
scaffold_group241	VYXG01009406.1_RagTag	465	1029535883
scaffold_group241	VYXG01009407.1_RagTag	2142	1029538025
scaffold_group241	VYXG01009409.1_RagTag	1074	1029539099
scaffold_group241	VYXG01009410.1_RagTag	571	1029539670
scaffold_group241	VYXG01009411.1_RagTag	404	1029540074
scaffold_group241	VYXG01009412.1_RagTag	469	1029540543
scaffold_group241	VYXG01009414.1_RagTag	539	1029541082
scaffold_group241	VYXG01009416.1_RagTag	901	1029541983
scaffold_group241	VYXG01009417.1_RagTag	1058	1029543041
scaffold_group241	VYXG01009419.1_RagTag	1843	1029544884
scaffold_group241	VYXG01009420.1_RagTag	891	1029545775
scaffold_group241	VYXG01009421.1_RagTag	1055	1029546830
scaffold_group241	VYXG01009422.1_RagTag	488	1029547318
scaffold_group241	VYXG01009423.1_RagTag	699	1029548017
scaffold_group241	VYXG01009424.1_RagTag	439	1029548456
scaffold_group241	VYXG01009425.1_RagTag	499	1029548955
