sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
24N07349	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07349	24N07349_Lib-4_1	data/fastqs/LOSH_004/L_24N07349_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07349_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3989096.829	3816570.159
24N07350	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07350	24N07350_Lib-4_1	data/fastqs/LOSH_004/L_24N07350_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07350_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3036023.183	3019848.684
24N07351	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07351	24N07351_Lib-4_1	data/fastqs/LOSH_004/L_24N07351_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07351_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4448581.655	4319477.216
24N07352	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07352	24N07352_Lib-4_1	data/fastqs/LOSH_004/L_24N07352_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07352_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3965097.507	3843566.059
24N07353	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07353	24N07353_Lib-4_1	data/fastqs/LOSH_004/L_24N07353_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07353_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3729941.647	3624562.847
24N07354	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07354	24N07354_Lib-4_1	data/fastqs/LOSH_004/L_24N07354_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07354_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3078996.918	3028521.388
24N07355	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07355	24N07355_Lib-4_1	data/fastqs/LOSH_004/L_24N07355_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07355_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3836443.61	3737788.322
24N07356	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07356	24N07356_Lib-4_1	data/fastqs/LOSH_004/L_24N07356_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07356_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2958092.902	2893840.25
24N07357	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07357	24N07357_Lib-4_1	data/fastqs/LOSH_004/L_24N07357_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07357_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3291270.492	3212620
24N07358	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07358	24N07358_Lib-4_1	data/fastqs/LOSH_004/L_24N07358_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07358_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3939908.998	3822781.192
24N07359	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07359	24N07359_Lib-4_1	data/fastqs/LOSH_004/L_24N07359_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07359_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3132883.381	3080418.555
24N07360	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07360	24N07360_Lib-4_1	data/fastqs/LOSH_004/L_24N07360_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07360_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3480068.034	3366938.598
24N07361	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07361	24N07361_Lib-4_1	data/fastqs/LOSH_004/L_24N07361_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07361_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4036145.595	3928064.592
24N07362	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07362	24N07362_Lib-4_1	data/fastqs/LOSH_004/L_24N07362_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07362_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3960031.992	3881245.528
24N07363	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N07363	24N07363_Lib-5_1	data/fastqs/LOSH_005/L_24N07363_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N07363_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	5076392.278	4965013.722
24N07364	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07364	24N07364_Lib-4_1	data/fastqs/LOSH_004/L_24N07364_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07364_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3811770.066	3708603.053
24N07365	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07365	24N07365_Lib-4_1	data/fastqs/LOSH_004/L_24N07365_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07365_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4036754.042	3895775.795
24N07366	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07366	24N07366_Lib-4_1	data/fastqs/LOSH_004/L_24N07366_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07366_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4041684.493	3943103.15
24N07367	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07367	24N07367_Lib-4_1	data/fastqs/LOSH_004/L_24N07367_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07367_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3888247.671	3789091.583
24N07368	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07368	24N07368_Lib-4_1	data/fastqs/LOSH_004/L_24N07368_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07368_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3653799.795	3573285.473
24N07369	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07369	24N07369_Lib-4_1	data/fastqs/LOSH_004/L_24N07369_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07369_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4237332.543	4123574.868
24N07370	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07370	24N07370_Lib-4_1	data/fastqs/LOSH_004/L_24N07370_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07370_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4140470.21	4017890.423
24N07372	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07372	24N07372_Lib-4_1	data/fastqs/LOSH_004/L_24N07372_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07372_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4471259.993	4309450.383
24N07373	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07373	24N07373_Lib-4_1	data/fastqs/LOSH_004/L_24N07373_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07373_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4201950.883	4070957.867
24N07374	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07374	24N07374_Lib-4_1	data/fastqs/LOSH_004/L_24N07374_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07374_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4558032.931	4409367.62
24N07375	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07375	24N07375_Lib-4_1	data/fastqs/LOSH_004/L_24N07375_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07375_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4692432.383	4560123.405
24N07376	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07376	24N07376_Lib-4_1	data/fastqs/LOSH_004/L_24N07376_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07376_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4632812.928	4479670.313
24N07377	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07377	24N07377_Lib-4_1	data/fastqs/LOSH_004/L_24N07377_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07377_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4265990.58	4126877.843
24N07378	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07378	24N07378_Lib-4_1	data/fastqs/LOSH_004/L_24N07378_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07378_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4373223.83	4216111.496
24N11966	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N11966	24N11966_Lib-5_1	data/fastqs/LOSH_005/L_24N11966_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N11966_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	5400878.088	5260969.387
24N11967	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N11967	24N11967_Lib-5_1	data/fastqs/LOSH_005/L_24N11967_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N11967_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	5339399.312	5179959.855
24N11968	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N11968	24N11968_Lib-5_1	data/fastqs/LOSH_005/L_24N11968_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N11968_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	8229378.996	8062797.529
24N11969	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N11969	24N11969_Lib-5_1	data/fastqs/LOSH_005/L_24N11969_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N11969_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4973971.665	4795576.005
24N11970	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N11970	24N11970_Lib-5_1	data/fastqs/LOSH_005/L_24N11970_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N11970_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4785248.928	4663970.565
24N11997	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N11997	24N11997_Lib-5_1	data/fastqs/LOSH_005/L_24N11997_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N11997_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4784475.163	4672904.124
24N19708	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19708	24N19708_Lib-6_1	data/fastqs/LOSH_006/L_24N19708_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19708_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	2406201.333	2295494.759
24N19708	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19708	24N19708_Lib-6_2	data/fastqs/LOSH_006/S_24N19708_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19708_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	2861201.094	2725961.581
24N19758	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19758	24N19758_Lib-6_1	data/fastqs/LOSH_006/A_24N19758_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/A_24N19758_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	449115.814	430962.354
24N19758	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19758	24N19758_Lib-6_2	data/fastqs/LOSH_006/B_24N19758_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/B_24N19758_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	425956.787	411588.899
24N19758	3	Lib-6	22J7G3LT4	ILLUMINA	6	24N19758	24N19758_Lib-6_3	data/fastqs/LOSH_006/L_24N19758_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19758_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1921744.558	1853371.117
24N19758	4	Lib-6	22J7G3LT4	ILLUMINA	6	24N19758	24N19758_Lib-6_4	data/fastqs/LOSH_006/S_24N19758_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19758_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	2257897.364	2178120.564
24N19759	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19759	24N19759_Lib-6_1	data/fastqs/LOSH_006/L_24N19759_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19759_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1420401.189	1394994.543
24N19759	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19759	24N19759_Lib-6_2	data/fastqs/LOSH_006/S_24N19759_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19759_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	2651660.961	2557631.378
24N19760	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19760	24N19760_Lib-6_1	data/fastqs/LOSH_006/L_24N19760_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19760_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	640296.169	619294.087
24N19760	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19760	24N19760_Lib-6_2	data/fastqs/LOSH_006/S_24N19760_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19760_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	780229.95	751699.203
24N19793	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19793	24N19793_Lib-6_1	data/fastqs/LOSH_006/L_24N19793_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19793_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	2794318.035	2708590.448
24N19793	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19793	24N19793_Lib-6_2	data/fastqs/LOSH_006/S_24N19793_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19793_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	999665.445	971321.14
24N19794	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19794	24N19794_Lib-6_1	data/fastqs/LOSH_006/L_24N19794_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19794_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	489886.209	474431.442
24N19794	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19794	24N19794_Lib-6_2	data/fastqs/LOSH_006/S_24N19794_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19794_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1622851.342	1558055.59
24N19797	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19797	24N19797_Lib-6_1	data/fastqs/LOSH_006/L_24N19797_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19797_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1625145.972	1556856.113
24N19797	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19797	24N19797_Lib-6_2	data/fastqs/LOSH_006/S_24N19797_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19797_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	2397970.812	2282162.396
24N19822	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19822	24N19822_Lib-6_1	data/fastqs/LOSH_006/L_24N19822_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19822_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	3486388.374	3337049.178
24N19822	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19822	24N19822_Lib-6_2	data/fastqs/LOSH_006/S_24N19822_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19822_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1322573.988	1277336.402
24N19823	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19823	24N19823_Lib-6_1	data/fastqs/LOSH_006/L_24N19823_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19823_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1356504.694	1306658.778
24N19823	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19823	24N19823_Lib-6_2	data/fastqs/LOSH_006/S_24N19823_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19823_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	2309709.495	2229039.735
24N19824	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19824	24N19824_Lib-6_1	data/fastqs/LOSH_006/L_24N19824_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19824_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	812944.728	791454.607
24N19824	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19824	24N19824_Lib-6_2	data/fastqs/LOSH_006/S_24N19824_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19824_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	2443753.298	2371456.783
24N19825	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19825	24N19825_Lib-6_1	data/fastqs/LOSH_006/L_24N19825_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19825_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1933246.316	1858833.241
24N19825	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19825	24N19825_Lib-6_2	data/fastqs/LOSH_006/S_24N19825_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19825_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	516622.899	496854.164
24N19826	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19826	24N19826_Lib-6_1	data/fastqs/LOSH_006/L_24N19826_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19826_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	2711319.646	2632990.19
24N19826	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19826	24N19826_Lib-6_2	data/fastqs/LOSH_006/S_24N19826_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19826_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	5732546.848	5567371.14
24N19831	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19831	24N19831_Lib-6_1	data/fastqs/LOSH_006/L_24N19831_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19831_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	608906.011	573734.767
24N19831	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19831	24N19831_Lib-6_2	data/fastqs/LOSH_006/S_24N19831_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19831_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	566143.144	539251.344
24N19832	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19832	24N19832_Lib-6_1	data/fastqs/LOSH_006/L_24N19832_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19832_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	988502.85	957982.701
24N19832	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19832	24N19832_Lib-6_2	data/fastqs/LOSH_006/S_24N19832_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19832_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	342439.465	325862.153
24N19833	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19833	24N19833_Lib-6_1	data/fastqs/LOSH_006/L_24N19833_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19833_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1196883.286	1142571.149
24N19833	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19833	24N19833_Lib-6_2	data/fastqs/LOSH_006/S_24N19833_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19833_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	484974.151	456879.718
24N19834	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19834	24N19834_Lib-6_1	data/fastqs/LOSH_006/L_24N19834_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19834_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	336395.216	313275.882
24N19834	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19834	24N19834_Lib-6_2	data/fastqs/LOSH_006/S_24N19834_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19834_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1428180.394	1327549.068
24N19835	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19835	24N19835_Lib-6_1	data/fastqs/LOSH_006/L_24N19835_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19835_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	602357.108	563828.627
24N19835	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19835	24N19835_Lib-6_2	data/fastqs/LOSH_006/S_24N19835_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19835_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	510975.102	478854.479
24N19838	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19838	24N19838_Lib-6_1	data/fastqs/LOSH_006/L_24N19838_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19838_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1521959.13	1444585.668
24N19838	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19838	24N19838_Lib-6_2	data/fastqs/LOSH_006/S_24N19838_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19838_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	732509.093	700432.662
24N19839	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19839	24N19839_Lib-6_1	data/fastqs/LOSH_006/L_24N19839_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19839_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	2159156.287	2106251.749
24N19839	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19839	24N19839_Lib-6_2	data/fastqs/LOSH_006/S_24N19839_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19839_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1729545.119	1663488.08
24N19840	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19840	24N19840_Lib-6_1	data/fastqs/LOSH_006/L_24N19840_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19840_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	664938.126	631846.236
24N19842	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19842	24N19842_Lib-6_1	data/fastqs/LOSH_006/L_24N19842_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19842_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	1194381.718	1126010.866
24N19842	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19842	24N19842_Lib-6_2	data/fastqs/LOSH_006/S_24N19842_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19842_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	210089.409	198283.009
24N19844	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19844	24N19844_Lib-6_1	data/fastqs/LOSH_006/L_24N19844_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19844_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	11058298.805	10860604.421
24N19844	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19844	24N19844_Lib-6_2	data/fastqs/LOSH_006/S_24N19844_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19844_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	3760757.136	3693944.819
24N19858	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19858	24N19858_Lib-6_1	data/fastqs/LOSH_006/L_24N19858_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19858_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	12126108.753	11964938.655
24N19858	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19858	24N19858_Lib-6_2	data/fastqs/LOSH_006/S_24N19858_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19858_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	9101896.467	8988098.066
24N19859	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19859	24N19859_Lib-6_1	data/fastqs/LOSH_006/L_24N19859_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19859_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	8077350.534	7994517.874
24N19859	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19859	24N19859_Lib-6_2	data/fastqs/LOSH_006/S_24N19859_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19859_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	8305919.169	8192542.255
